_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_163837;6160;Sengelmannstraße N Hebebrandstraße;;04.11.2008;POINT (10.026873 53.606597);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163838;6161;Gründgensstraße W Fritz-Flinte-Ring;;09.11.2006;POINT (10.048861 53.610739);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163839;6162;Rehgatter S Kakenhaner Weg;;25.08.2005;POINT (10.082204 53.696304);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163840;6163;Gründgensstraße SW Borchertring;;20.02.2007;POINT (10.066786 53.614275);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163841;6164;Gründgensstraße SW Erich-Ziegel-Ring;;20.02.2007;POINT (10.063766 53.611992);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163842;6165;Hohe Liedt O Laukamp;;10.04.2008;POINT (10.021669 53.669626);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163843;6166;Anderheitsallee W Bramfelder Chaussee;;06.07.2010;POINT (10.080819 53.620360);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163844;6167;Rübenkamp S Büringstwiete;;17.04.2012;POINT (10.032687 53.611967);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163845;6168;Rübenkamp N Andreas-Knack-Ring;;31.01.2013;POINT (10.034609 53.605254);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163846;6169;Spitzbergenweg / Meiendorfer Straße;;02.02.2017;POINT (10.169573 53.625414);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163847;6170;Wiesenhöfen / Eulenkrugstraße;;04.04.2013;POINT (10.168447 53.647583);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163848;6171;Saseler Straße / Meiendorfer Straße;;04.07.2006;POINT (10.165664 53.622396);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163849;6172;Grönländer Damm / Meiendorfer Straße;;06.05.2008;POINT (10.167923 53.624261);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163850;6173;Meiendorfer Straße / Schierhornstieg;;06.05.2008;POINT (10.167851 53.623821);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163851;6174;Meiendorfer Straße / Hofstückenweg;;06.05.2008;POINT (10.168346 53.624230);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163852;6175;Grönländer Damm / Schierhornstieg;;06.05.2008;POINT (10.167903 53.624064);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163853;6177;Sieker Landstraße O Rahlstedter Kamp;;22.02.2007;POINT (10.173976 53.606970);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163854;6178;Tinsdaler Heideweg / Schulauer Weg;;18.06.2013;POINT (9.740414 53.570186);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163855;6179;Wittenbergener Weg / Tinsdaler Heideweg;;19.05.2005;POINT (9.757576 53.577306);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163856;6180;Blankeneser Landstraße / Richard-Dehmel-Straße;;06.06.2007;POINT (9.798006 53.566014);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163857;6181;Hasselwerder Straße / Nincoper Straße;;01.06.2006;POINT (9.826190 53.512950);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163858;6182;Neßdeich / An der Alten Süderelbe (UFi);;16.05.2013;POINT (9.822557 53.526287);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163859;6183;Sülldorfer Landstraße / Sülldorfer Brooksweg;;02.04.2019;POINT (9.777494 53.580459);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163860;6184;Rissener Landstraße / Sülldorfer Brooksweg;;14.03.2024;POINT (9.770730 53.578112);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163861;6185;Cranzer Hauptdeich / Estedeich;;16.11.2021;POINT (9.781496 53.537781);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163862;6186;Neuenfelder Hauptdeich / Neuenfelder Damm;;06.09.2022;POINT (9.804979 53.530074);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163863;6187;Nincoper Straße / Nincoper Deich;;06.09.2022;POINT (9.793192 53.515276);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163864;6188;Nincoper Straße / Marschkamper Deich;;06.09.2022;POINT (9.795714 53.514648);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163865;6189;Sandmoorweg / Wespenstieg;;18.06.2013;POINT (9.746379 53.595893);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163866;6190;Sandmoorweg / Schulauer Moorweg;;18.06.2013;POINT (9.746441 53.592576);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163867;6191;Schulauer Moorweg / Wedeler Landstraße;;18.06.2013;POINT (9.739376 53.585096);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163868;6192;Hasenhöhe / Dockenhudener Straße;;06.06.2007;POINT (9.820178 53.561648);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163869;6193;Sülldorfer Kirchenweg / Willhöden;;27.09.2012;POINT (9.808045 53.571447);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163870;6194;Sülldorfer Kirchenweg / Witts Park;;07.04.2005;POINT (9.811759 53.565085);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163871;6195;Sülldorfer Kirchenweg / Blankeneser Landstraße;;06.06.2007;POINT (9.812358 53.563256);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163872;6196;Sülldorfer Kirchenweg / Siebenbuchen;;27.09.2012;POINT (9.806873 53.573334);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163873;6197;Sieversstücken / Sülldorfer Landstraße;;28.06.2018;POINT (9.786121 53.580573);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163874;6198;Alte Sülldorfer Landstraße / Sülldorfer Brooksweg;;06.10.2009;POINT (9.776425 53.579783);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163875;6199;Flerrentwiete / Tinsdaler Heideweg;;19.05.2005;POINT (9.749215 53.575138);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163876;6200;Tinsdaler Heideweg / Tinsdaler Kirchenweg;;26.10.2021;POINT (9.741854 53.571337);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163877;6201;Wittenbergener Weg / Tinsdaler Kirchenweg;;19.05.2005;POINT (9.757778 53.570913);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163878;6202;Tiefenstraße / Nincoper Straße;;01.06.2006;POINT (9.822674 53.512839);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163879;6203;Wedeler Landstraße / Industriestraße (Landesgrenze);;19.05.2005;POINT (9.737292 53.585127);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163880;6204;Schenefelder Landstraße N Osdorfer Landstraße;;20.09.2005;POINT (9.823195 53.577016);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163881;6205;"Marschkamper Deich N Nincoper Straße ";;27.09.2007;POINT (9.795837 53.514783);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163882;6206;Nincoper Deich S Nincoper Ort;;27.09.2007;POINT (9.792181 53.513656);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163883;6207;Neßdeich NO Am Rosengarten;;20.03.2012;POINT (9.823505 53.527719);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163884;6208;Anne-Frank-Straße NW Blankeneser Landstraße;;01.12.2009;POINT (9.799668 53.566874);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163885;6209;Anne-Frank-Straße O Marienhöhe;;17.11.2009;POINT (9.794231 53.570830);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163886;6210;Falkensteiner Ufer W Falkentaler Weg;;17.04.2013;POINT (9.789420 53.559832);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163887;6211;Sülldorfer Kirchenweg NW Siebenbuchen;;16.10.2012;POINT (9.806578 53.573695);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163888;6212;Sülldorfer Kirchenweg SO Heidhofsweg;;27.09.2012;POINT (9.797267 53.579708);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163889;6213;Sülldorfer Kirchenweg S Goßlers Park;;27.09.2012;POINT (9.812066 53.564535);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163890;6214;Kieler Straße / Stresemannstraße;;22.10.2020;POINT (9.945401 53.562998);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163891;6215;Kieler Straße / Eimsbütteler Marktplatz;;07.09.2010;POINT (9.941316 53.572810);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163892;6216;Tarpenbekstraße / Breitenfelder Straße;;12.10.2023;POINT (9.983400 53.590144);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163893;6217;"A7 AS HH-Waltershof ";;04.03.2008;POINT (9.917750 53.515302);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163894;6218;A7 AS HH-Othmarschen;;28.02.2008;POINT (9.897678 53.557442);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163895;6219;A7 AS HH-Volkspark;;28.02.2008;POINT (9.915775 53.582438);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163896;6220;Kieler Straße / Volksparkstraße;;23.08.2022;POINT (9.928785 53.592252);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163897;6221;Alsenstraße / Stresemannstraße;;22.10.2020;POINT (9.948677 53.562307);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163898;6222;Max-Brauer-Allee / Stresemannstraße;;09.05.2023;POINT (9.955025 53.561267);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163899;6223;Neuer Pferdemarkt / Budapester Straße;;11.07.2024;POINT (9.964124 53.557042);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163900;6224;Budapester Straße / Millerntorplatz;;28.04.2021;POINT (9.969883 53.550775);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163901;6225;Millerntorplatz / Millerntordamm;;13.01.2005;POINT (9.971302 53.550116);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163902;6226;Tarpenbekstraße / Lokstedter Weg;;08.11.2018;POINT (9.983922 53.595695);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163903;6227;"Bebelallee / Hudtwalckerstraße   ";;09.11.2023;POINT (9.995802 53.593906);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163904;6228;Ludolfstraße / Heilwigstraße;;11.06.2009;POINT (9.992698 53.592350);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163905;6229;Eppendorfer Landstraße / Lokstedter Weg;;01.10.2008;POINT (9.988214 53.594446);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163906;6230;"Eppendorfer Landstraße / Martinistraße ";;01.10.2008;POINT (9.988426 53.592520);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163907;6231;Schulweg / Osterstraße;;04.07.2023;POINT (9.959614 53.574561);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163908;6232;Fruchtallee / Doormannsweg;;04.07.2023;POINT (9.956061 53.570365);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163909;6233;Osdorfer Landstraße / Rugenbarg;;16.06.2004;POINT (9.846688 53.572870);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163910;6234;Ebertallee / Osdorfer Weg;;03.05.2023;POINT (9.888657 53.567855);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163911;6235;Osdorfer Weg / Kalckreuthweg;;04.05.2006;POINT (9.895394 53.565837);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163912;6236;Bahrenfelder Chaussee / Von-Sauer-Straße;;08.02.2022;POINT (9.911005 53.565737);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163913;6237;Bornkampsweg / Bahrenfelder Chaussee;;18.04.2013;POINT (9.919363 53.564028);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163914;6238;"Kaltenkircher Platz / Stresemannstraße   ";;22.10.2020;POINT (9.941533 53.563559);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163915;6239;Lokstedter Steindamm / Martinistraße;;28.10.2010;POINT (9.968579 53.586184);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163916;6240;Luruper Hauptstraße / Rugenbarg;;02.11.2023;POINT (9.875991 53.588470);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163917;6241;Flurstraße / Rugenbarg;;26.10.2021;POINT (9.866697 53.585383);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163918;6242;Bornheide / Rugenbarg;;26.10.2021;POINT (9.857856 53.582202);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163919;6243;Luruper Chaussee / Ebertallee;;22.09.2005;POINT (9.892184 53.574022);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163920;6244;"Schnackenburgallee / Holstenkamp  ";;08.09.2022;POINT (9.918138 53.570869);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163921;6245;Grindelallee / Rentzelstraße;;06.07.2023;POINT (9.980918 53.567116);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163922;6246;Schäferkampsallee / Fruchtallee;;21.11.2013;POINT (9.963577 53.569496);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163923;6247;Edmund-Siemers-Allee / Rothenbaumchaussee;;06.07.2023;POINT (9.989830 53.561416);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163924;6248;Dammtordamm / Gorch-Fock-Wall;;11.06.2024;POINT (9.989121 53.558213);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163925;6249;Holstenglacis / Feldstraße;;30.08.2011;POINT (9.975281 53.556439);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163926;6250;Holstenstraße / Louise-Schroeder-Straße;;14.09.2021;POINT (9.955730 53.551671);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163927;6251;Holstenstraße / Königstraße;;29.03.2007;POINT (9.955490 53.549722);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163928;6252;Pepermölenbek / Breite Straße;;22.06.2023;POINT (9.953060 53.546370);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163929;6253;"Mörkenstraße / Königstraße ";;25.02.2009;POINT (9.948289 53.548997);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163930;6254;Gerichtstraße / Julius-Leber-Straße;;05.06.2013;POINT (9.942299 53.555229);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163931;6255;Bahrenfelder Straße / Barnerstraße;;30.05.2024;POINT (9.928326 53.556156);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163932;6256;Max-Brauer-Allee / Platz der Republik;;07.02.2019;POINT (9.936272 53.550269);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163933;6257;Max-Brauer-Allee / Klopstockstraße;;07.02.2019;POINT (9.936200 53.546315);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163934;6258;Hohenzollernring / Elbchaussee;;13.02.2019;POINT (9.917296 53.545940);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163935;6259;Baron-Voght-Straße / Elbchaussee;;21.02.2019;POINT (9.864343 53.547719);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163936;6260;Hohenwischer Straße / Hinterdeich;;07.11.2023;POINT (9.877467 53.502139);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163937;6261;Harburger Chaussee / Hafenrandstraße;;18.06.2009;POINT (9.993767 53.519387);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163938;6262;Georg-Wilhelm-Straße / Neuhöfer Straße;;18.06.2009;POINT (9.992482 53.510220);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163939;6263;"Reiherstieg-Hauptdeich / Neuhöfer Straße ";;06.04.2022;POINT (9.977097 53.511407);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163940;6264;Neuhöfer Damm / Neuhöfer Straße;;29.07.2015;POINT (9.968991 53.513010);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163941;6265;Klosterstern;;18.11.2003;POINT (9.988597 53.581714);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163942;6266;Methfesselstraße / Müggenkampstraße;;11.06.2013;POINT (9.945738 53.579427);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163943;6267;Hagenbeckstraße / Koppelstraße;;11.07.2023;POINT (9.939845 53.592975);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163944;6268;Fahrenort / Luruper Hauptstraße;;26.04.2022;POINT (9.860819 53.597938);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163945;6269;Grönenweg / Rugenfeld;;16.04.2013;POINT (9.848437 53.577990);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163946;6270;Heinrich-Plett-Straße / Hemmingstedter Weg;;08.05.2007;POINT (9.866569 53.565815);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163947;6271;Altonaer Poststraße / Ehrenbergstraße;;23.02.2022;POINT (9.940993 53.550089);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163948;6272;Millerntorplatz / Reeperbahn;;13.01.2005;POINT (9.969505 53.550068);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163949;6273;Helgoländer Allee / St. Pauli Hafenstraße;;21.05.2019;POINT (9.969457 53.546005);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163950;6274;Hafentor / Bei den St. Pauli-Landungsbrücken;;23.11.2010;POINT (9.972448 53.545441);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163951;6275;Reimarusstraße / Johannisbollwerk;;13.06.2007;POINT (9.975273 53.544915);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163952;6276;Stubbenhuk / Vorsetzen;;13.06.2007;POINT (9.980575 53.544449);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163953;6277;Stadthausbrücke / Neuer Wall;;20.01.2004;POINT (9.986132 53.549788);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163954;6278;Caffamacherreihe / Valentinskamp;;17.08.2021;POINT (9.984245 53.555646);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163955;6279;Harkortstraße / Julius-Leber-Straße;;05.06.2013;POINT (9.936091 53.555745);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163956;6280;Vahrenwinkelweg / Ehestorfer Weg;;31.05.2022;POINT (9.936402 53.454895);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163957;6281;Bergstraße / Mönckebergstraße;;22.06.2023;POINT (9.995766 53.550616);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163958;6282;Neuer Jungfernstieg / Esplanade;;23.05.2023;POINT (9.993424 53.557593);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163959;6283;Alsterglacis / Neuer Jungfernstieg;;10.08.2021;POINT (9.994038 53.558675);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163960;6284;Harvestehuder Weg / Krugkoppel;;30.06.2015;POINT (9.997480 53.578557);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163961;6285;Neßdeich / Neßkatenweg;;01.06.2006;POINT (9.843989 53.536664);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163962;6286;Benittstraße / Steendiek;;06.08.2013;POINT (9.878862 53.533114);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163963;6287;Am Genter Ufer / Aue-Hauptdeich;;03.09.2009;POINT (9.889436 53.517862);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163964;6288;Luruper Chaussee / Theodorstraße;;16.01.2024;POINT (9.898552 53.570901);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163965;6289;Langenfelder Straße / Alsenplatz;;23.08.2012;POINT (9.951437 53.566186);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163966;6290;"Alsenplatz / Augustenburger Straße   ";;23.08.2012;POINT (9.951156 53.565802);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163967;6291;Lappenbergsallee / Eimsbütteler Marktplatz;;23.08.2011;POINT (9.948774 53.573389);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163968;6292;Julius-Vosseler-Straße / Koppelstraße;;29.09.2011;POINT (9.946571 53.593749);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163969;6293;Ludolfstraße  / Heinickestraße;;01.10.2008;POINT (9.990584 53.593033);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163970;6294;Bornheide / Böttcherkamp;;16.04.2013;POINT (9.853010 53.593598);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163971;6295;Gaußstraße / Barnerstraße;;30.05.2024;POINT (9.932533 53.557310);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163972;6296;Barnerstraße / Julius-Leber-Straße;;26.10.2022;POINT (9.934111 53.555626);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163973;6297;Kaistraße / Neumühlen;;18.05.2006;POINT (9.927627 53.544916);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163974;6298;St. Pauli Fischmarkt / Große Elbstraße;;22.06.2023;POINT (9.953830 53.545708);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163975;6299;Lawaetzweg / Jessenstraße;;26.02.2009;POINT (9.943948 53.550641);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163976;6300;Klopstockstraße / Kaistraße;;02.02.2023;POINT (9.934842 53.546316);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163977;6301;"Max-Brauer-Allee / Paul-Nevermann-Platz    ";;21.02.2017;POINT (9.936225 53.551537);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163978;6302;Max-Brauer-Allee / Große Bergstraße;;04.03.2010;POINT (9.937060 53.552430);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163979;6303;Virchowstraße / Jessenstraße;;26.02.2009;POINT (9.946922 53.551300);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163980;6304;Holstenstraße / Chemnitzstraße;;25.08.2011;POINT (9.950450 53.555866);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163981;6305;Kirchenstraße / Breite Straße;;22.06.2023;POINT (9.951114 53.546440);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163982;6306;Haubachstraße / Julius-Leber-Straße;;05.06.2013;POINT (9.936757 53.555830);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163983;6307;Julius-Leber-Straße / Goetheallee;;06.11.2012;POINT (9.937928 53.555506);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163984;6308;Goetheallee / Julius-Leber-Straße;;06.11.2012;POINT (9.938249 53.555701);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163985;6309;Holstenstraße / Haubachstraße;;22.10.2020;POINT (9.947231 53.561087);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163986;6310;"Holstenplatz /  Holstenplatz   ";;23.08.2012;POINT (9.948190 53.561448);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163987;6311;Juliusstraße / Stresemannstraße;;23.08.2012;POINT (9.959696 53.560169);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163988;6312;Bernstorffstraße / Paul-Roosen-Straße;;03.07.2008;POINT (9.956840 53.553388);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163989;6313;Hein-Hoyer-Straße / Reeperbahn;;13.01.2005;POINT (9.962413 53.549514);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163990;6314;Detlev-Bremer-Straße / Reeperbahn;;13.01.2005;POINT (9.964834 53.549755);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163991;6315;Nebenfahrbahn / Reeperbahn;;13.01.2005;POINT (9.956365 53.549724);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163992;6316;Reeperbahn / Lincolnstraße;;13.01.2005;POINT (9.958294 53.549592);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163993;6317;Talstraße / Reeperbahn;;13.01.2005;POINT (9.960089 53.549505);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163994;6318;Hamburger Berg / Reeperbahn;;13.01.2005;POINT (9.961342 53.549549);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163995;6319;Reeperbahn / Nebenfahrbahn;;13.01.2005;POINT (9.962018 53.549391);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163996;6320;Reeperbahn / Beim Trichter;;13.01.2005;POINT (9.967193 53.549978);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163997;6321;Große Freiheit / Nebenfahrbahn;;13.01.2005;POINT (9.957304 53.549860);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163998;6322;Holstenwall / Enckeplatz;;11.06.2024;POINT (9.975887 53.552560);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_163999;6323;Bornheide / Achtern Born (Süd);;29.10.2013;POINT (9.852117 53.584499);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164000;6324;Bornheide / Achtern Born (Nord);;29.10.2013;POINT (9.851821 53.587045);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164001;6325;Bornheide / Kroonhorst (Süd);;29.10.2013;POINT (9.852050 53.588661);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164002;6326;Bornheide / Brandstücken (Süd);;16.04.2013;POINT (9.856569 53.582777);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164003;6327;Bornheide / Brandstücken (Nord);;16.04.2013;POINT (9.854485 53.583574);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164004;6328;Bornheide / Immenbusch;;16.04.2013;POINT (9.853736 53.583858);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164005;6329;Bornheide / Kroonhorst (Nord);;16.04.2013;POINT (9.852741 53.592252);EPSG:4326
APP_KFZ_BEDARFSZAEHLSTELLEN_164006;6330;Böttcherkamp / Rugenbarg;;26.10.2021;POINT (9.873634 53.586986);EPSG:4326
