_fid;zaehlstelle;bezeichnung;knoten;letzte_zaehlung;geom;coordinate_reference_system
APP_KFZ_BEDARFSZAEHLSTELLEN_164319;6643;Billbrookdeich / Liebigstraße;;01.11.2012;POINT (571376.000000 5932426.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164320;6644;Billbrookdeich / Rote Brücke;;09.11.2006;POINT (573656.000000 5931922.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164321;6645;Reclamstraße (Nord) / Reclamstraße;;18.10.2011;POINT (573396.000000 5933121.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164322;6646;Reclamstraße / Fritzschweg;;18.10.2011;POINT (573366.000000 5933135.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164323;6647;Schiffbeker Weg / A24 AS HH-Jenfeld Knoten Süd;;21.09.2004;POINT (574296.000000 5935812.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164324;6648;Schiffbeker Weg / A24 AS HH-Jenfeld  Knoten Nord;;21.09.2004;POINT (574343.000000 5935961.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164325;6649;Lohhof / Carl-Petersen-Straße;;26.02.2004;POINT (569739.000000 5934789.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164326;6650;"Wandsbeker Königstraße  /  Königsreihe    ";;22.04.2010;POINT (570379.000000 5936689.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164327;6651;Brauhausstraße / Brauhausstieg;;22.04.2010;POINT (570201.000000 5936394.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164328;6652;Brauhausstraße / Mühlenstieg;;22.04.2010;POINT (570170.000000 5936497.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164329;6653;Krausestraße / Alter Teichweg;;28.08.2014;POINT (569878.000000 5937602.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164330;6654;Fuhlsbüttler Straße / Wasmannstraße;;19.03.2014;POINT (569049.000000 5939124.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164331;6655;Fuhlsbüttler Straße / Dennerstraße;;25.09.2012;POINT (568986.000000 5939300.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164332;6656;Jenfelder Allee / Kreuzburger Straße;;10.01.2008;POINT (574701.000000 5937241.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164333;6657;Holstenhofweg / Gustav-Adolf-Straße;;07.04.2005;POINT (573076.000000 5936823.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164334;6658;Hammer Straße / Horner Kreisel;;08.05.2007;POINT (570857.000000 5935057.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164335;6659;Stormarner Straße / Wandsbeker Königstraße;;04.06.2013;POINT (570248.000000 5936989.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164336;6660;Pfenningsbusch / Alter Teichweg;;28.08.2014;POINT (569336.000000 5937587.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164337;6661;Hofweg / Hans-Henny-Jahnn-Weg;;20.06.2017;POINT (567120.000000 5937139.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164338;6662;Hofweg / Karlstraße;;06.06.2013;POINT (567203.000000 5936672.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164339;6663;Johanniswall / Burchardstraße;;28.11.2017;POINT (566563.000000 5933762.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164340;6664;Lange Mühren / Steinstraße;;25.05.2023;POINT (566593.000000 5933942.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164341;6665;Holzdamm / Ernst-Merck-Straße;;27.03.2008;POINT (566669.000000 5934461.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164342;6666;Ohlsdorfer Straße / Himmelstraße;;09.06.2009;POINT (566363.000000 5939138.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164343;6667;Ohlsdorfer Straße / Winterhuder Marktplatz;;11.06.2009;POINT (566188.000000 5938851.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164344;6668;Berner Heerweg / Ebeersreye;;31.05.2007;POINT (573789.000000 5939066.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164345;6669;Wiesendamm / Poppenhusenstraße;;27.03.2007;POINT (569155.000000 5938056.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164346;6670;"Tieloh /  Hellbrookstraße   ";;17.04.2012;POINT (569607.000000 5938601.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164347;6671;Habichtstraße / Meisenstraße;;17.08.2004;POINT (570070.000000 5938449.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164348;6672;Nordschleswiger Straße / Alter Teichweg;;28.08.2014;POINT (570476.000000 5938047.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164349;6673;Walddörferstraße / Stephanstraße;;02.11.2004;POINT (572062.000000 5937467.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164350;6674;"Seumestraße / Wandsbeker Chaussee   ";;18.01.2011;POINT (569947.000000 5936148.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164351;6675;"Wandsbeker Königstraße / Wandsbeker Marktstraße ";;12.04.2022;POINT (570500.000000 5936366.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164352;6676;"Wandsbeker Königstraße / Brauhausstieg  ";;22.04.2010;POINT (570457.000000 5936478.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164353;6677;"Wandsbeker Königstraße / Mühlenstieg  ";;22.04.2010;POINT (570421.000000 5936578.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164354;6678;Brauhausstieg O / Brauhausstieg W;;22.04.2010;POINT (570302.000000 5936427.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164355;6679;Wandsbeker Allee / Kattunbleiche;;12.04.2022;POINT (570827.000000 5936739.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164356;6680;Wendemuthstraße / Wandsbeker Zollstraße;;19.04.2011;POINT (571137.000000 5936771.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164357;6681;Holzmühlenstraße / Auf dem Königslande;;30.05.2006;POINT (571546.000000 5937449.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164358;6682;Bullenkoppel / Tilsiter Straße;;15.01.2008;POINT (572648.000000 5938856.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164359;6683;Jenfelder Straße / Jenfelder Allee;;10.01.2008;POINT (574642.000000 5936846.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164360;6684;Jenfelder Allee / Rahlau;;07.04.2005;POINT (574517.000000 5937856.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164361;6685;Wilsonstraße / Kuehnstraße;;10.01.2008;POINT (575018.000000 5937937.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164362;6686;Charlottenburger Straße / Kreuzburger Straße;;10.01.2008;POINT (575212.000000 5937067.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164363;6687;"Kirchdorfer Straße / Bei der Windmühle ";;31.08.2021;POINT (567963.000000 5928216.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164364;6688;Mengestraße / Wilhelmsburger Reichsstraße Ast Ost;;04.11.2021;POINT (566271.000000 5928210.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164365;6689;Harburger Chaussee / Schlenzigstraße;;16.06.2009;POINT (566280.000000 5930565.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164366;6690;" A1/A24 AK Hamburg-Ost";;19.01.2012;POINT (576755.000000 5935217.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164367;6691;Amsinckstraße / Nagelsweg;;06.06.2023;POINT (567732.000000 5933207.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164368;6692;Amsinckstraße / Lippeltstraße;;25.11.2004;POINT (567358.000000 5933400.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164369;6693;Amsinckstraße / Högerdamm;;25.11.2004;POINT (567333.000000 5933445.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164370;6694;Kurt-Schumacher-Allee / Münzstraße;;04.11.2004;POINT (566818.000000 5933984.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164371;6695;Billstedter Hauptstraße / Billstedter Mühlenweg;;14.09.2021;POINT (573926.000000 5932180.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164372;6696;"Billhorner Deich / Marckmannstraße ";;15.02.2011;POINT (569052.000000 5932320.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164373;6697;Billhorner Brückenstraße / Billhorner Röhrendamm Knoten West;;25.02.2016;POINT (568222.000000 5932745.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164374;6698;Billhorner Mühlenweg / Billhorner Röhrendamm;;17.01.2023;POINT (568549.000000 5932481.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164375;6699;"Washingtonallee / Vierbergen   ";;02.07.2009;POINT (572406.000000 5933635.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164376;6700;Washingtonallee / Stengelestraße;;02.07.2009;POINT (572260.000000 5933903.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164377;6701;Washingtonallee / Hasencleverstraße;;02.07.2009;POINT (572112.000000 5934114.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164378;6702;Billstedter Hauptstraße / Geesthang;;14.09.2017;POINT (573199.000000 5932792.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164379;6703;Ahrensburger Straße / Jenfelder Straße;;12.04.2012;POINT (573187.000000 5937437.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164380;6704;Schloßstraße / Claudiusstraße;;16.11.2006;POINT (570682.000000 5936364.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164381;6705;Bovestraße / Gustav-Adolf-Straße;;07.04.2005;POINT (571683.000000 5936354.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164382;6706;Steindamm / Steintorplatz;;27.03.2008;POINT (566902.000000 5934178.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164383;6707;Lindenstraße / Steindamm;;15.07.2008;POINT (567342.000000 5934532.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164384;6708;Kurt-Schumacher-Allee / Brockesstraße;;04.11.2004;POINT (566931.000000 5934039.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164385;6709;Kurt-Schumacher-Allee / Repsoldstraße;;04.11.2004;POINT (566986.000000 5934038.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164386;6710;Schmilinskystraße / Lange Reihe;;18.09.2012;POINT (567117.000000 5934923.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164387;6711;"Kirchenallee / Steintorweg Parkplatz ";;27.03.2008;POINT (566828.000000 5934206.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164388;6712;Kirchenallee / Parkplatz Hachmannplatz(Süd);;27.03.2008;POINT (566820.000000 5934247.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164389;6713;Kirchenallee / Bremer Reihe;;27.03.2008;POINT (566806.000000 5934324.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164390;6714;Kirchenallee / Ellmenreichstraße;;27.03.2008;POINT (566795.000000 5934386.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164391;6715;Kirchenallee / Hachmannplatz;;27.03.2008;POINT (566787.000000 5934426.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164392;6716;Hirschgraben / Hasselbrookstraße;;15.08.2013;POINT (569081.000000 5935477.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164393;6717;Niedergeorgswerder Deich / Hövelweg;;31.08.2021;POINT (567888.000000 5929066.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164394;6718;Jenfelder Straße / Rahlau;;12.04.2012;POINT (573523.000000 5937053.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164395;6719;Veddeler Marktplatz / Peutestraße;;27.09.2017;POINT (567885.000000 5931493.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164396;6720;Schönenfelder Straße / Bei der Windmühle;;18.06.2009;POINT (567245.000000 5928548.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164397;6721;Dratelnstraße / Thielenstraße;;04.11.2021;POINT (566576.000000 5928638.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164398;6722;Ausschläger Weg Nebenfahrbahn / Brackdamm;;30.03.2005;POINT (568866.000000 5933536.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164399;6723;Schlenzigstraße / Vogelhüttendeich;;15.10.2013;POINT (566348.000000 5930033.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164400;6724;Brooktorkai / Shanghaiallee;;04.06.2024;POINT (566320.000000 5933367.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164401;6725;Shanghaiallee / Überseeallee;;08.10.2015;POINT (566530.000000 5932903.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164402;6726;Kelloggstraße / Kreuzburger Straße;;10.01.2008;POINT (574868.000000 5937241.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164403;6727;AS HH-Veddel / Veddeler Marktplatz / A255 (Ost);;09.06.2015;POINT (567865.000000 5931513.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164404;6728;Veddeler Marktplatz / Tunnelstraße;;05.02.2008;POINT (567732.000000 5931550.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164405;6729;AS HH-Veddel / Neuhäuser Damm;;16.09.2004;POINT (567853.000000 5931377.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164406;6730;Nagelsweg / Parkplatz;;04.11.2004;POINT (567300.000000 5934190.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164407;6731;Prielstraße / Veddeler Marktplatz;;27.09.2017;POINT (567777.000000 5931686.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164408;6732;Kuehnstraße  /  Parkplatz;;10.01.2008;POINT (574937.000000 5937875.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164409;6734;Hachmannplatz / Taxenplatz;;27.03.2008;POINT (566736.000000 5934416.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164410;6735;Stein-Hardenberg-Straße / Ahrensburger Straße;;10.06.2008;POINT (573923.000000 5937804.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164411;6736;Ausschläger Weg Nebenfahrbahn / Ausfahrt LBV;;30.03.2005;POINT (568837.000000 5933590.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164412;6737;Glockengießerwall / Ausfahrt Parkplatz;;27.03.2008;POINT (566550.000000 5934309.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164413;6738;Ernst-Merck-Straße / Parkplatz;;27.03.2008;POINT (566565.000000 5934407.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164414;6739;Hachmannplatz / Parkplatz Nord;;27.03.2008;POINT (566720.000000 5934410.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164415;6740;Bergedorfer Straße / A1 AS HH-Billstedt  Knoten Ost;;19.01.2012;POINT (575241.000000 5931460.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164416;6741;Bergedorfer Straße / A1 AS HH-Billstedt Knoten West;;19.01.2012;POINT (574991.000000 5931608.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164417;6742;Amandus-Stubbe-Straße / A1 AS HH-Moorfleet;;10.09.2019;POINT (572350.000000 5929205.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164418;6743;Andreas-Meyer-Straße / A1 AS HH-Moorfleet;;10.09.2019;POINT (572322.000000 5929531.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164419;6744;Billhorner Brückenstraße / Billhorner Röhrendamm  Ast NW;;15.02.2011;POINT (568359.000000 5932759.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164420;6745;Billhorner Brückenstraße / Billhorner Röhrendamm  Ast SW;;15.02.2011;POINT (568309.000000 5932621.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164421;6746;Billhorner Brückenstraße / Billhorner Röhrendamm Ast SO;;15.02.2011;POINT (568340.000000 5932588.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164422;6747;Billhorner Brückenstraße / Billhorner Röhrendamm Ast NO;;15.02.2011;POINT (568399.000000 5932717.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164423;6748;Billhorner Brückenstraße / Billhorner Röhrendamm;;15.02.2011;POINT (568367.000000 5932643.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164424;6749;Horner Rampe / AS Horner Rampe Knoten Nord;;16.04.2019;POINT (571786.000000 5933566.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164425;6750;Horner Rampe / AS Horner Rampe Knoten Süd;;16.04.2019;POINT (571777.000000 5933414.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164426;6751;Ausfahrt LBV / Brackdamm;;30.03.2005;POINT (568848.000000 5933567.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164427;6752;Spaldingstraße SW Nagelsweg;;29.09.2005;POINT (567360.000000 5933861.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164428;6753;Nordkanalstraße SW Nagelsweg;;29.09.2005;POINT (567366.000000 5933801.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164429;6754;Pillauer Straße NO Voßkulen;;17.02.2004;POINT (571929.000000 5938934.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164430;6755;Tilsiter Straße SW Voßkulen;;17.02.2004;POINT (571931.000000 5938588.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164431;6756;Mönckebergstraße O Gerhart-Hauptmann-Platz;;31.08.2004;POINT (566255.000000 5934026.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164432;6757;Neue Elbbrücke N Veddeler Marktplatz (Busspur);;11.04.2013;POINT (567836.000000 5931582.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164433;6758;A1 Norderelbbrücke;;11.11.2004;POINT (570765.000000 5929431.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164434;6759;Adenauerallee Nebenfahrbahn NO;;04.11.2004;POINT (567191.000000 5934228.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164435;6760;Besenbinderhof W Nagelsweg;;04.11.2004;POINT (567264.000000 5934111.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164436;6761;Besenbinderhof Ausfahrt S Kurt-Schumacher-Allee;;04.11.2004;POINT (567167.000000 5934092.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164437;6762;Neue Feldhofe SO Feldhofe;;01.03.2007;POINT (572517.000000 5929932.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164438;6763;Sievekingsallee SO Horner Kreisel;;08.05.2007;POINT (571056.000000 5934947.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164439;6764;Oberbaumbrücke NO Poggenmühle;;14.12.2021;POINT (566506.000000 5933524.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164440;6765;Veddeler Marktplatz NW Prielstraße;;05.02.2008;POINT (567761.000000 5931553.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164441;6766;Beim Strohhause O Adenauerallee;;15.07.2008;POINT (567594.000000 5934271.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164442;6767;Lindenstraße N Beim Strohhause;;15.07.2008;POINT (567504.000000 5934324.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164443;6768;Hammerbrookstraße S Kurt-Schumacher-Allee;;15.07.2008;POINT (567543.000000 5934177.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164444;6769;An der Kreisbahn NW Walter-Hammer-Weg;;12.09.2017;POINT (575451.000000 5931262.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164445;6770;Reclamstraße N Öjendorfer Weg;;26.09.2008;POINT (573589.000000 5932960.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164446;6771;Krieterstraße S Koppelstieg;;17.10.2013;POINT (567192.000000 5928362.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164447;6772;Lange Reihe NO Baumeisterstraße;;28.02.2007;POINT (566865.000000 5934603.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164448;6773;Lortzingstraße O Von-Essen-Straße;;04.05.2010;POINT (569192.000000 5936507.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164449;6774;A1 SW AS HH-Billstedt;;24.01.2012;POINT (574823.000000 5931131.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164450;6775;Horner Weg O Rhiemsweg;;08.09.2011;POINT (571237.000000 5934533.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164451;6776;"Uferstraße NO Wagnerstraße ";;14.07.2015;POINT (568923.000000 5936345.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164452;6777;Uferstraße NO Lerchenfeld;;18.09.2012;POINT (568382.000000 5935887.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164453;6778;Schöne Aussicht NW Auguststraße;;27.10.2011;POINT (566816.000000 5936358.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164454;6779;Hartwicusstraße W Papenhuder Straße;;27.10.2011;POINT (567434.000000 5935716.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164455;6780;Bellevue N Scheffelstraße;;27.10.2011;POINT (566440.000000 5937212.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164456;6781;Hartwicusstraße O Mundsburger Damm;;29.05.2018;POINT (567752.000000 5935732.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164457;6782;Bergedorfer Straße NW Kandinskyallee;;25.04.2013;POINT (575641.000000 5931226.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164458;6783;"Hammer Landstraße O Schurzallee-Nord  ";;27.09.2012;POINT (570753.000000 5934363.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164459;6784;Billstedter Hauptstraße NW Schiffbeker Weg;;27.09.2012;POINT (572878.000000 5932996.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164460;6785;Glinder Straße O Reinskamp;;27.09.2012;POINT (575152.000000 5933727.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164461;6786;Möllner Landstraße SW Glinder Straße;;27.09.2012;POINT (575874.000000 5933408.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164462;6787;"Kandinskyallee N Bergedorfer Straße    ";;27.09.2012;POINT (576154.000000 5931063.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164463;6788;Jenfelder Straße SO Am Grundwasserwerk;;12.04.2012;POINT (573407.000000 5937202.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164464;6789;Rübenkamp W Hufnerstraße;;17.04.2012;POINT (568973.000000 5938310.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164465;6790;Hellbrookstraße W Hufnerstraße;;29.11.2012;POINT (569082.000000 5938573.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164466;6791;Hammer Steindamm S Bei der Hammer Kirche;;13.10.2016;POINT (569767.000000 5934713.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164467;6792;Borgweg N Goldbekweg;;13.09.2012;POINT (567216.000000 5938546.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164468;6793;Borgweg S Goldbekweg;;13.09.2012;POINT (567228.000000 5938414.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164469;6794;Oberhafenbrücke N Stockmeyerstraße;;22.05.2013;POINT (566720.000000 5933413.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164470;6795;Zweibrückenstraße SO Baakenwerder Straße;;22.05.2013;POINT (567916.000000 5932228.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164471;6796;Lange Reihe NO Schmilinskystraße;;18.06.2013;POINT (567157.000000 5934974.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164472;6797;Honartsdeicher Weg O Schlenzigstraße;;15.10.2013;POINT (566397.000000 5930083.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164473;6799;Reclamstraße O Lorenzenweg;;18.10.2011;POINT (573299.000000 5933172.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164474;6801;Lerchenfeld NW Eilenau;;30.03.2004;POINT (568320.000000 5935796.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164475;6802;Armgartstraße W Kuhmühle;;21.04.2004;POINT (567820.000000 5935662.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164476;6803;Curslacker Neuer Deich / Neuer Weg;;05.12.2017;POINT (580220.000000 5926640.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164477;6804;Weberade / Lohbrügger Landstraße;;15.05.2012;POINT (578507.000000 5929270.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164478;6805;Heidhorst / Reinbeker Redder;;20.05.2014;POINT (577415.000000 5930117.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164479;6806;Leuschnerstraße NW Binnenfeldredder;;02.12.2004;POINT (579901.000000 5929001.000000);EPSG:25832
APP_KFZ_BEDARFSZAEHLSTELLEN_164480;6807;Leuschnerstraße S Perelsstraße;;23.11.2004;POINT (579495.000000 5929544.000000);EPSG:25832
